id. cervecera;nombre cervecera;fecha encuesta;nota global;aroma;aspecto;encuestado;estilo;paladar;gusto;nombre;volument de alcohol;id. cerveza
147;Stone Brewing Co.;1258172817;4.5;4.5;4.0;waltonc;American Porter;4.5;4.5;Kona Coffee Macadamia Coconut Porter;8.5;52828
147;Stone Brewing Co.;1256185589;4.5;4.0;4.5;GarrisWH;American Porter;4.5;4.5;Kona Coffee Macadamia Coconut Porter;8.5;52828
147;Stone Brewing Co.;1240609654;4.0;4.0;4.5;JAA;Russian Imperial Stout;4.0;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1231457718;3.5;3.5;4.5;joerodiii;Russian Imperial Stout;4.5;3.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1229615543;4.5;4.0;4.5;doctchad;Russian Imperial Stout;4.0;4.0;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1212696300;4.5;4.0;4.0;rudylaw;Russian Imperial Stout;4.0;3.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1207356075;4.0;5.0;4.5;Proteus93;Russian Imperial Stout;4.5;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1181175330;4.5;4.5;4.0;jmalex;Russian Imperial Stout;4.5;5.0;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1177315784;4.0;4.0;4.0;Phatz;Russian Imperial Stout;4.5;4.0;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1175899894;4.5;5.0;4.5;jaxon53;Russian Imperial Stout;4.5;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1163227428;5.0;4.5;4.5;RonfromJersey;Russian Imperial Stout;4.5;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1148791114;4.5;5.0;4.0;SethB2;Russian Imperial Stout;5.0;5.0;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1157476239;3.5;4.5;4.5;stoner420;Russian Imperial Stout;3.5;4.0;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1148012956;4.0;5.0;4.5;IPALOVER;Russian Imperial Stout;5.0;5.0;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1089198200;3.0;3.0;4.0;rastaman;Russian Imperial Stout;3.0;3.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1091167094;4.5;4.5;4.0;SeanChouffe;Russian Imperial Stout;5.0;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1087825633;4.5;4.5;5.0;meathookjones;Russian Imperial Stout;5.0;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1032832370;5.0;5.0;5.0;hyuga;Russian Imperial Stout;5.0;5.0;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1022273674;5.0;4.0;4.5;Andy;Russian Imperial Stout;4.5;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1298761083;4.5;5.0;5.0;Vierenner;Russian Imperial Stout;4.5;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1287769316;4.5;4.5;4.5;Lukecook;Russian Imperial Stout;4.5;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1281475284;4.5;4.5;4.0;ne0m00re;Russian Imperial Stout;4.5;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1270518239;4.0;4.5;4.0;travduke;Russian Imperial Stout;4.5;4.5;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1250884580;4.5;3.5;5.0;fiver29;Russian Imperial Stout;4.0;4.0;Stone Imperial Russian Stout;10.5;1160
147;Stone Brewing Co.;1262058784;4.0;4.0;4.0;voteforgoat;American Strong Ale;4.5;4.5;Stone 13th Anniversary Ale;9.5;50795
147;Stone Brewing Co.;1295328585;3.0;4.0;4.0;BabyBastard;American Strong Ale;4.0;4.5;Stone 13th Anniversary Ale;9.5;50795
147;Stone Brewing Co.;1250812405;4.0;4.5;4.0;JoeyBeerBelly;American Strong Ale;4.0;4.5;Stone 13th Anniversary Ale;9.5;50795
147;Stone Brewing Co.;1248482409;4.0;4.0;4.5;ABOWMan;American Strong Ale;4.5;4.0;Stone 13th Anniversary Ale;9.5;50795
147;Stone Brewing Co.;1248303325;3.5;3.5;4.0;BeerManDan;American Strong Ale;4.0;3.5;Stone 13th Anniversary Ale;9.5;50795
147;Stone Brewing Co.;1246857097;4.5;4.0;4.5;ReDave;American Strong Ale;4.0;4.5;Stone 13th Anniversary Ale;9.5;50795
147;Stone Brewing Co.;1115423308;4.0;4.0;4.5;wnhay;Belgian Strong Pale Ale;3.5;3.5;Stone 04.04.04 Vertical Epic Ale;8.5;16441
147;Stone Brewing Co.;1068396647;3.5;3.5;4.0;skar;American Pale Ale (APA);3.5;4.0;Stone 7th Anniversary Ale;7.7;11860
147;Stone Brewing Co.;1061118309;4.0;4.5;5.0;Mustard;American Pale Ale (APA);4.5;4.5;Stone 7th Anniversary Ale;7.7;11860
147;Stone Brewing Co.;1201897523;4.0;4.0;3.0;t0rin0;American Pale Ale (APA);3.5;4.0;Stone 7th Anniversary Ale;7.7;11860
147;Stone Brewing Co.;1091585203;3.5;5.0;4.5;fdrich29;American Pale Ale (APA);4.0;4.5;Stone 7th Anniversary Ale;7.7;11860
147;Stone Brewing Co.;1321595990;4.0;4.0;4.5;ahq514;Pumpkin Ale;4.0;4.0;The Bruery / Elysian / Stone La Citrueille Celeste De Citracado;5.0;74272
147;Stone Brewing Co.;1318960274;3.5;3.5;4.5;grilledsquid;Pumpkin Ale;4.0;3.5;The Bruery / Elysian / Stone La Citrueille Celeste De Citracado;5.0;74272
147;Stone Brewing Co.;1282438928;3.0;3.5;4.5;argock;Saison / Farmhouse Ale;4.0;3.5;Saison Du BUFF;6.8;58048
147;Stone Brewing Co.;1317599278;4.0;4.0;4.5;bravejoejoe;Belgian IPA;4.0;4.0;Stone Cali-Belgique;6.9;43905
147;Stone Brewing Co.;1277942285;4.0;4.0;4.0;mobud;Saison / Farmhouse Ale;4.0;4.0;Saison Du BUFF;6.8;58048
147;Stone Brewing Co.;1314387648;4.5;4.0;4.5;ehammond1;American Double / Imperial Stout;4.0;4.0;Bourbon Barrel 12th Anniversary Bitter Chocolate Oatmeal Stout;9.6;58277
147;Stone Brewing Co.;1279906164;4.5;3.5;4.0;drabmuh;American Double / Imperial IPA;4.0;4.0;Stone 14th Anniversary Emperial IPA;8.9;59369
147;Stone Brewing Co.;1278729574;4.0;4.0;4.5;Tilley4;American Double / Imperial IPA;4.0;4.5;Stone 14th Anniversary Emperial IPA;8.9;59369
147;Stone Brewing Co.;1298335105;3.0;3.5;4.0;champ103;American Barleywine;3.5;3.0;Stone Old Guardian Barley Wine Style Ale 2011;12.0;66268
147;Stone Brewing Co.;1299987654;3.0;3.5;3.5;whoneeds8;American Barleywine;3.0;3.5;Stone Old Guardian Barley Wine Style Ale 2011;12.0;66268
147;Stone Brewing Co.;1141002187;4.5;4.5;4.0;dirtylou;American Barleywine;5.0;4.5;Stone Old Guardian Barley Wine Style Ale 2004;10.06;15617
147;Stone Brewing Co.;1325508095;3.5;4.0;3.5;micromaniac129;Belgian IPA;3.5;3.0;Stone Cali-Belgique;6.9;43905
147;Stone Brewing Co.;1283388105;4.0;3.5;4.0;birchstick;Belgian IPA;4.5;4.0;Stone Cali-Belgique;6.9;43905
147;Stone Brewing Co.;1240775268;4.0;4.0;4.0;DrJay;Belgian IPA;3.0;4.0;Stone Cali-Belgique;6.9;43905
147;Stone Brewing Co.;1235323568;4.0;3.5;4.0;zerofear13;Belgian IPA;4.0;3.5;Stone Cali-Belgique;6.9;43905
147;Stone Brewing Co.;1282616327;2.5;3.5;4.0;Khazadum;American Strong Ale;3.5;4.0;El Camino (Un)Real Black Ale;9.5;57114
147;Stone Brewing Co.;1313258284;2.0;3.0;4.0;jpro;Russian Imperial Stout;4.0;2.5;Stone Belgo Anise Imperial Russian Stout;10.5;69363
147;Stone Brewing Co.;1313242453;4.0;4.0;4.0;nickhiller;Russian Imperial Stout;4.5;4.0;Stone Belgo Anise Imperial Russian Stout;10.5;69363
147;Stone Brewing Co.;1324084802;2.0;2.5;3.5;DavoleBomb;Russian Imperial Stout;2.0;2.0;Stone Belgo Anise Imperial Russian Stout;10.5;69363
147;Stone Brewing Co.;1311468883;4.5;4.5;4.0;BeerBuckeye;American Black Ale;4.0;4.5;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1226018871;4.0;4.5;4.5;grimreeser;American Black Ale;4.5;4.0;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1208395249;4.0;4.0;4.0;Tyrawlings;American Black Ale;4.0;4.5;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1192241062;3.5;4.5;4.5;aquaderek;American Black Ale;4.0;4.5;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1189903503;3.5;4.0;4.5;MiScusi;American Black Ale;4.5;3.5;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1305662222;4.5;4.0;4.0;RBassSFHOPit2ME;American Black Ale;4.5;4.5;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1304175100;4.5;4.5;4.5;StlHopHead77;American Black Ale;4.0;4.5;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1293156023;4.5;4.5;5.0;94coog;American Black Ale;4.5;5.0;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1292860231;4.5;5.0;4.5;jpro;American Black Ale;4.5;5.0;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1272865227;5.0;4.0;3.0;blammasterj;American Black Ale;4.0;4.5;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1272634777;4.0;4.0;4.0;hopheadjuice;American Black Ale;3.5;4.0;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1247972372;3.5;4.5;4.0;pokesbeerdude;American Black Ale;4.0;4.0;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1247888022;4.0;4.0;4.5;bdevilbullet;American Black Ale;4.0;4.5;Stone Sublimely Self-Righteous Ale;8.7;38470
147;Stone Brewing Co.;1133578870;4.0;4.5;4.0;hopsaplenty;American Strong Ale;4.0;4.5;Stone 9th Anniversary Ale;7.8;25353
147;Stone Brewing Co.;1132516582;3.5;4.0;4.0;Bitterbill;American Strong Ale;3.5;3.5;Stone 9th Anniversary Ale;7.8;25353
147;Stone Brewing Co.;1150695631;3.5;4.0;4.0;Orrshow;American Strong Ale;4.0;3.5;Stone 9th Anniversary Ale;7.8;25353
147;Stone Brewing Co.;1148799354;4.0;4.0;4.5;waldowin;American Strong Ale;4.0;4.0;Stone 9th Anniversary Ale;7.8;25353
147;Stone Brewing Co.;1324653802;4.5;4.5;4.5;vfgccp;Milk / Sweet Stout;4.0;4.0;Jason Fields & Kevin Sheppard / Tröegs / Stone Cherry Chocolate Stout;7.3;71405
147;Stone Brewing Co.;1314751748;4.0;4.0;4.5;shwillivanilli;Milk / Sweet Stout;4.0;4.0;Jason Fields & Kevin Sheppard / Tröegs / Stone Cherry Chocolate Stout;7.3;71405
147;Stone Brewing Co.;1319299837;4.0;4.0;4.5;TheSevenDuffs;Milk / Sweet Stout;4.5;4.0;Jason Fields & Kevin Sheppard / Tröegs / Stone Cherry Chocolate Stout;7.3;71405
147;Stone Brewing Co.;1323194064;3.0;3.0;3.0;Kegatron;Scotch Ale / Wee Heavy;3.5;3.0;Highway 78 Scotch Ale;8.8;66037
147;Stone Brewing Co.;1124772952;4.0;4.5;4.5;Zorro;Belgian Strong Dark Ale;4.5;4.0;Stone 05.05.05 Vertical Epic Ale;8.5;23495
147;Stone Brewing Co.;1239779828;4.0;4.0;4.0;rtepiak;Belgian IPA;4.0;4.0;Stone 08.08.08 Vertical Epic Ale;8.6;44138
147;Stone Brewing Co.;1235415221;3.5;4.0;3.5;Stockfan42;Belgian IPA;3.0;3.5;Stone 08.08.08 Vertical Epic Ale;8.6;44138
147;Stone Brewing Co.;1220040300;3.0;3.5;3.5;number1bum;Belgian IPA;3.5;3.5;Stone 08.08.08 Vertical Epic Ale;8.6;44138
147;Stone Brewing Co.;1219214820;5.0;4.5;4.0;slayer3604;Belgian IPA;4.5;5.0;Stone 08.08.08 Vertical Epic Ale;8.6;44138
147;Stone Brewing Co.;1218082268;4.0;4.5;4.0;Wildman;Belgian IPA;4.0;4.5;Stone 08.08.08 Vertical Epic Ale;8.6;44138
147;Stone Brewing Co.;1317525989;4.0;4.5;4.0;tzieser;American Black Ale;4.0;4.5;Stone 15th Anniversary Escondidian Imperial Black IPA;10.8;72138
147;Stone Brewing Co.;1317341967;4.5;3.5;5.0;Rhynes2;American Black Ale;4.5;4.5;Stone 15th Anniversary Escondidian Imperial Black IPA;10.8;72138
147;Stone Brewing Co.;1316048613;4.5;4.0;4.5;Derek;American Black Ale;5.0;4.5;Stone 15th Anniversary Escondidian Imperial Black IPA;10.8;72138
147;Stone Brewing Co.;1315615862;4.0;4.5;4.5;alexgash;American Black Ale;4.5;4.0;Stone 15th Anniversary Escondidian Imperial Black IPA;10.8;72138
147;Stone Brewing Co.;1314234556;4.0;4.0;4.5;jpro;American Black Ale;4.5;4.5;Stone 15th Anniversary Escondidian Imperial Black IPA;10.8;72138
147;Stone Brewing Co.;1313833664;4.5;4.0;5.0;flannelman808;American Black Ale;4.5;4.0;Stone 15th Anniversary Escondidian Imperial Black IPA;10.8;72138
147;Stone Brewing Co.;1320713916;4.5;4.5;4.0;oline73;American Double / Imperial IPA;4.0;4.5;Stone Ruination IPA Double Dry Hopped;7.7;34456
147;Stone Brewing Co.;1177092242;3.0;5.0;3.5;SV650TN;American Double / Imperial IPA;5.0;5.0;Stone Ruination IPA Double Dry Hopped;7.7;34456
147;Stone Brewing Co.;1299899810;3.0;3.5;3.0;AlCaponeJunior;American Barleywine;4.0;4.0;Stone Old Guardian BELGO Barleywine;12.0;66036
147;Stone Brewing Co.;1316103547;3.5;3.5;4.0;Beerandraiderfan;American Barleywine;3.0;3.0;Stone Old Guardian BELGO Barleywine;12.0;66036
147;Stone Brewing Co.;1242613351;4.0;3.5;4.0;rajendra82;Belgian Strong Dark Ale;3.5;4.5;Stone 03.03.03 Vertical Epic Ale;8.5;8789
147;Stone Brewing Co.;1225585763;5.0;5.0;5.0;jdmdrummer;Belgian Strong Dark Ale;5.0;5.0;Stone 03.03.03 Vertical Epic Ale;8.5;8789
147;Stone Brewing Co.;1288483526;3.5;3.5;3.5;patobandito;American Pale Ale (APA);3.5;3.0;San Diego County Session Ale;4.2;60842
147;Stone Brewing Co.;1282883820;4.0;3.0;3.0;GRG1313;American Pale Ale (APA);4.0;4.0;San Diego County Session Ale;4.2;60842
3049;Elgood and Sons Ltd;1109716858;4.5;4.0;4.5;Sigmund;English Dark Mild Ale;4.0;4.0;Black Dog Mild;3.6;7253
147;Stone Brewing Co.;1297213451;4.0;4.0;4.0;stakem;American Pale Ale (APA);4.0;3.5;San Diego County Session Ale;4.2;60842
147;Stone Brewing Co.;1189365270;4.0;4.5;4.5;jaxon53;American Strong Ale;4.5;4.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1177036269;3.0;4.0;4.0;musashi;American Strong Ale;3.0;3.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1168649902;4.0;4.5;5.0;bluejacket74;American Strong Ale;4.5;4.0;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1160104131;4.0;3.5;4.0;bruachan;American Strong Ale;3.5;3.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1131260964;4.5;4.0;4.5;ralphw56;American Strong Ale;4.0;4.0;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1312899117;4.5;4.5;4.5;PDXHops;American Strong Ale;4.5;5.0;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1071438540;4.0;4.5;4.0;NearerMyBeerToMe;American Strong Ale;4.0;4.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1068858448;4.5;4.5;4.5;BierReise;American Strong Ale;5.0;4.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1301722376;4.0;4.0;4.0;Krakistophales;American Strong Ale;4.0;4.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1292203459;3.0;3.0;3.0;Vierenner;American Strong Ale;3.0;3.0;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1271386458;4.5;5.0;5.0;Manoftyr;American Strong Ale;5.0;5.0;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1269577266;4.0;4.0;4.5;OskarL;American Strong Ale;4.0;4.0;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1264917909;4.5;4.0;4.5;djmichaelk;American Strong Ale;5.0;4.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1264057369;3.5;4.0;4.0;womencantsail;American Strong Ale;4.5;4.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1259992276;4.0;4.0;3.5;nickfl;American Strong Ale;4.5;4.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1259725986;3.5;4.5;4.0;saintwarrick;American Strong Ale;4.5;4.0;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1321400904;4.0;4.5;4.0;RnRManifesto;American Strong Ale;4.5;4.0;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1232324007;4.5;4.5;4.5;cartagena;American Strong Ale;4.5;4.5;Double Bastard Ale;10.5;1056
147;Stone Brewing Co.;1223524621;4.0;4.0;5.0;superdedooperboy;American Strong Ale;4.5;4.5;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1212590134;4.5;5.0;4.5;ROMER79;American Strong Ale;5.0;4.5;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1211926095;4.5;4.0;4.5;dreadnatty08;American Strong Ale;4.0;4.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1204277662;4.0;3.5;3.5;iconoklaztor;American Strong Ale;3.5;4.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1203549094;4.5;4.0;4.0;pjb171;American Strong Ale;4.0;5.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1167684183;5.0;4.5;4.5;danielocean03;American Strong Ale;4.0;4.5;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1048101357;4.5;4.5;4.0;cretemixer;American Strong Ale;4.0;5.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1302396142;4.0;3.5;4.0;Azurescens;American Strong Ale;4.0;4.5;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1298249793;4.5;4.5;4.0;oline73;American Strong Ale;4.5;4.5;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1297750452;4.0;3.5;4.0;shir0043;American Strong Ale;4.0;4.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1293947476;3.5;3.5;3.5;beertunes;American Strong Ale;4.0;3.5;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1321078573;4.0;4.0;5.0;fmccormi;American Strong Ale;4.0;3.5;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1272781067;3.5;4.5;4.0;JohnL9013;American Strong Ale;4.0;4.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1263951927;4.0;4.0;4.0;tuckevalastin;American Strong Ale;4.5;4.5;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1263913224;3.5;3.5;4.5;JMD;American Strong Ale;4.0;4.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1253845916;5.0;4.5;5.0;sisuspeed;American Strong Ale;4.5;5.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1248233635;4.5;4.5;4.5;wesbrownyeah;American Strong Ale;4.5;4.5;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1244171002;4.5;3.5;5.0;JAStheAce;American Strong Ale;4.0;4.0;Oaked Arrogant Bastard Ale;7.2;8951
142;Spaten-Franziskaner-Bräu;1263769918;3.0;3.5;3.5;kpoole25;Hefeweizen;3.5;3.5;Franziskaner Hefe-Weisse;5.0;1946
147;Stone Brewing Co.;1234189765;4.5;5.0;4.5;phishgator;American Strong Ale;4.5;5.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1233201086;4.0;3.5;3.5;htomsirveaux;American Strong Ale;4.0;4.0;Oaked Arrogant Bastard Ale;7.2;8951
147;Stone Brewing Co.;1104127383;4.0;4.0;4.0;palma;American Brown Ale;4.5;3.5;Stone 8th Anniversary Ale;7.8;19186
147;Stone Brewing Co.;1124163343;4.5;4.0;3.5;rowew;American Brown Ale;4.0;4.5;Stone 8th Anniversary Ale;7.8;19186
75;Grupo Modelo S.A. de C.V.;1160189236;4.0;3.0;3.0;fido;Czech Pilsener;3.5;3.5;Montejo;4.5;11700
147;Stone Brewing Co.;1118889491;4.0;4.0;4.0;Sephiroth;American Brown Ale;3.5;4.5;Stone 8th Anniversary Ale;7.8;19186
147;Stone Brewing Co.;1100366818;4.0;4.0;3.5;Boilermaker88;American Brown Ale;4.5;4.0;Stone 8th Anniversary Ale;7.8;19186
147;Stone Brewing Co.;1218063035;4.5;4.5;4.5;Phocion;American Brown Ale;4.5;4.5;Stone 8th Anniversary Ale;7.8;19186
147;Stone Brewing Co.;1155315849;5.0;4.0;5.0;gbontrag;Belgian Strong Dark Ale;4.5;5.0;Stone 06.06.06 Vertical Epic Ale;8.66;30928
147;Stone Brewing Co.;1155311813;4.0;3.5;4.0;GClarkage;Belgian Strong Dark Ale;4.0;4.0;Stone 06.06.06 Vertical Epic Ale;8.66;30928
147;Stone Brewing Co.;1269137933;4.0;4.5;4.0;Halcyondays;Belgian Strong Dark Ale;4.5;4.5;Stone 06.06.06 Vertical Epic Ale;8.66;30928
147;Stone Brewing Co.;1179991256;4.0;4.5;5.0;ch3nzi;Belgian Strong Dark Ale;4.0;4.0;Stone 06.06.06 Vertical Epic Ale;8.66;30928
147;Stone Brewing Co.;1296194949;4.0;4.5;4.0;Phelps;American Strong Ale;4.0;4.0;Lukcy 13asartd Ale;8.5;62645
147;Stone Brewing Co.;1321499212;4.0;4.0;4.0;Jayli;American Strong Ale;3.5;4.0;Lukcy 13asartd Ale;8.5;62645
147;Stone Brewing Co.;1295222593;4.5;3.5;5.0;OBeerMeGreatOne;American Strong Ale;3.5;4.5;Lukcy 13asartd Ale;8.5;62645
147;Stone Brewing Co.;1302917967;4.0;3.5;4.0;vande;American Strong Ale;4.0;4.0;Lukcy 13asartd Ale;8.5;62645
147;Stone Brewing Co.;1204331669;4.0;3.5;3.5;calebmills;American Barleywine;4.0;4.5;Stone Old Guardian Barley Wine Style Ale 2008;11.26;40744
147;Stone Brewing Co.;1188799040;2.5;3.5;4.0;Floydster;American Barleywine;3.5;4.0;Stone Old Guardian Barley Wine Style Ale 2007;11.26;34909
147;Stone Brewing Co.;1176087670;3.0;3.5;5.0;goochpunch;American Barleywine;4.0;3.5;Stone Old Guardian Barley Wine Style Ale 2007;11.26;34909
147;Stone Brewing Co.;1267162837;4.5;4.0;4.5;SShelly;American Barleywine;4.0;4.5;Stone Old Guardian Barley Wine Style Ale Aged In Red Wine Barrels;11.2;48762
147;Stone Brewing Co.;1286246358;3.5;4.5;4.0;vandemonian;American Strong Ale;4.5;3.5;2006 Double Bastard Ale Aged In Brandy Barrels;10.0;44126
147;Stone Brewing Co.;1233099729;3.5;4.5;4.0;Mitchster;American Double / Imperial Stout;4.0;3.5;Stone 12th Anniversary Bitter Chocolate Oatmeal Stout;9.2;43491
147;Stone Brewing Co.;1222640494;4.5;4.5;4.0;yossarian14;American Double / Imperial Stout;5.0;4.5;Stone 12th Anniversary Bitter Chocolate Oatmeal Stout;9.2;43491
147;Stone Brewing Co.;1220161176;4.5;4.0;4.5;WYVYRN527;American Double / Imperial Stout;4.5;4.5;Stone 12th Anniversary Bitter Chocolate Oatmeal Stout;9.2;43491
147;Stone Brewing Co.;1216841225;4.0;3.5;4.0;genog;American Double / Imperial Stout;4.0;4.0;Stone 12th Anniversary Bitter Chocolate Oatmeal Stout;9.2;43491
147;Stone Brewing Co.;1113438653;4.5;4.0;4.5;WesWes;American Barleywine;4.0;4.0;Stone Old Guardian Barley Wine Style Ale 2005;11.26;21700
147;Stone Brewing Co.;1110392319;4.0;5.0;4.5;xgrigorix;American Barleywine;4.5;4.0;Stone Old Guardian Barley Wine Style Ale 2005;11.26;21700
147;Stone Brewing Co.;1065310613;5.0;4.5;5.0;jcalabre;Tripel;4.5;4.5;Sawyer's Triple;7.6;12973
147;Stone Brewing Co.;1231816514;4.5;4.0;4.0;mikedashg;Tripel;4.0;4.5;Sawyer's Triple;7.6;12973
147;Stone Brewing Co.;1230953838;4.0;4.0;3.0;badbeer;Tripel;3.0;4.0;Sawyer's Triple;7.6;12973
147;Stone Brewing Co.;1248579167;2.0;4.0;4.0;WalrusJockey;American Barleywine;4.0;3.0;Stone Old Guardian Barley Wine Style Ale 2009;11.3;47772
147;Stone Brewing Co.;1265263853;3.5;3.5;4.0;spointon;American Barleywine;4.0;3.5;Stone Old Guardian Barley Wine Style Ale 2009;11.3;47772
147;Stone Brewing Co.;1325989500;4.5;4.0;5.0;sabinelr;American Strong Ale;4.0;4.0;Double Bastard Ale Double Dry Hopped;;56544
147;Stone Brewing Co.;1112318812;4.0;4.0;4.0;wnhay;American Porter;4.5;4.5;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1107763552;4.0;4.0;4.5;IceAce;American Porter;4.0;4.0;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1084630921;4.0;4.0;4.5;andyo;American Porter;4.0;4.0;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1076119657;4.0;4.5;4.5;Jables;American Porter;4.0;4.0;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1057481801;4.5;4.5;4.0;kbub6f;American Porter;4.5;4.5;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1053192866;4.0;4.5;4.5;Jon;American Porter;4.0;4.0;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1298402505;3.5;3.5;4.0;sprucetip;American Porter;3.0;3.5;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1289767200;4.0;3.5;4.0;NightINgale;American Porter;4.0;4.5;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1282286102;5.0;4.0;4.5;wvsabbath;American Porter;4.5;5.0;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1255464296;4.5;3.5;3.5;Norfawkers;American Porter;4.0;4.0;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1318922520;4.0;4.0;4.5;tony223366;American Porter;3.5;4.5;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1233521022;4.5;3.5;4.0;redneckchugger;American Porter;3.5;4.0;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1228350841;4.0;3.5;3.5;stephens101;American Porter;4.0;4.0;Stone Smoked Porter;5.9;90
147;Stone Brewing Co.;1212755563;4.0;3.5;4.5;Avryle;American Porter;3.5;4.0;Stone Smoked Porter;5.9;90
